Model,Optimization,Total model run time,Avg. 'kernel' inference time per batch,Avg. 'kernel' inference time per image,Avg. model run time per batch,Avg. model run time per image,Overhead per batch,FPS,Peak Memory,Peak Memory Accelerator,Accuracy,Weights Memory,Total kernel run time,Total Overhead
mnasnet1_0,Distillation,10747.66,2.38,2.38,13.11,13.11,12.651692307692308,76.27765064836004,0.14,3.94,81.54,4.109734535217285,9373.65,9045.960000000001
resnet18,Base,9320.95,1.12,1.12,11.02,11.02,11.916293706293708,90.74410163339384,0.14,10.97,94.69,10.106151580810547,7879.299999999999,8520.150000000001
resnet18,Pruning,9601.66,1.01,1.01,11.52,11.52,12.418895104895103,86.80555555555556,0.14,9.62,64.62,9.336134910583496,8236.8,8879.509999999998
resnet18,Distillation,9576.34,1.15,1.15,11.47,11.47,12.243482517482516,87.18395815170008,0.14,10.97,85.87,9.941035270690918,8201.050000000001,8754.089999999998
mobilenet_v2,Base,9880.16,1.68,1.68,11.85,11.85,12.138405594405594,84.38818565400844,0.14,2.84,64.9,3.401988983154297,8472.75,8678.96
mobilenet_v2,Pruning,10129.75,1.61,1.61,12.26,12.26,12.557482517482518,81.56606851549755,0.14,2.58,68.95,3.3319292068481445,8765.9,8978.6
mobilenet_v2,Distillation,10032.29,1.68,1.68,12.09,12.09,12.351174825174828,82.71298593879239,0.14,2.84,64.34,3.2358808517456055,8644.35,8831.090000000002
efficientnet_b0,Base,28799.69,27.68,27.68,38.3,38.3,12.599286713286707,26.109660574412533,0.44,4.36,63.36,6.106398582458496,27384.499999999996,9008.489999999996
efficientnet_b0,Pruning,26749.68,24.96,24.96,35.46,35.46,12.45213986013986,28.20078962210942,0.54,3.67,59.02,5.588894844055176,25353.9,8903.28
efficientnet_b0,Distillation,28672.88,27.12,27.12,38.15,38.15,12.981930069930067,26.212319790301443,0.21,4.48,63.36,5.856590270996094,27277.25,9282.079999999998
mnasnet1_0,Base,10353.49,2.38,2.38,12.56,12.56,12.100405594405592,79.61783439490445,0.14,3.94,87.41,4.1704301834106445,8980.4,8651.789999999997
mnasnet1_0,Pruning,10316.14,2.09,2.09,12.52,12.52,12.338167832167832,79.87220447284345,0.14,3.66,77.76,3.8245849609375,8951.8,8821.789999999999
mnasnet1_0,Distillation,10475.65,2.38,2.38,12.71,12.71,12.27125874125874,78.67820613690007,0.14,3.94,81.54,4.109734535217285,9087.650000000001,8773.949999999999
resnet18,Base,9300.88,1.12,1.12,11.1,11.1,11.888223776223777,90.09009009009009,0.14,10.97,94.69,10.106151580810547,7936.5,8500.08
resnet18,Pruning,9446.79,1.01,1.01,11.28,11.28,12.202293706293707,88.65248226950355,0.14,9.62,64.62,9.336134910583496,8065.2,8724.640000000001
resnet18,Distillation,9812.4,1.15,1.15,11.79,11.79,12.573636363636362,84.81764206955047,0.14,10.97,85.87,9.941035270690918,8429.849999999999,8990.15
mobilenet_v2,Base,9893.45,1.68,1.68,11.93,11.93,12.156993006993009,83.82229673093043,0.14,2.84,64.9,3.401988983154297,8529.949999999999,8692.250000000002
mobilenet_v2,Pruning,9968.03,1.61,1.61,12.02,12.02,12.3313006993007,83.19467554076539,0.14,2.58,68.95,3.3319292068481445,8594.3,8816.880000000001
mobilenet_v2,Distillation,10134.89,1.68,1.68,12.23,12.23,12.494671328671329,81.76614881439085,0.14,2.84,64.34,3.2358808517456055,8744.45,8933.69
efficientnet_b0,Base,28870.37,27.68,27.68,38.37,38.37,12.69813986013986,26.062027625749284,0.44,4.36,63.36,6.106398582458496,27434.55,9079.17
efficientnet_b0,Pruning,27136.66,24.96,24.96,35.98,35.98,12.99337062937063,27.79321845469705,0.54,3.67,59.02,5.588894844055176,25725.699999999997,9290.26
efficientnet_b0,Distillation,28633.03,27.12,27.12,38.11,38.11,12.926195804195803,26.239832065074783,0.21,4.48,63.36,5.856590270996094,27248.649999999998,9242.23
mnasnet1_0,Base,10333.07,2.38,2.38,12.42,12.42,12.071846153846153,80.51529790660226,0.14,3.94,87.41,4.1704301834106445,8880.3,8631.369999999999
mnasnet1_0,Pruning,10386.77,2.09,2.09,12.59,12.59,12.43695104895105,79.42811755361399,0.14,3.66,77.76,3.8245849609375,9001.85,8892.42
mnasnet1_0,Distillation,10565.68,2.38,2.38,12.88,12.88,12.397174825174826,77.63975155279503,0.14,3.94,81.54,4.109734535217285,9209.2,8863.980000000001
