Model,Optimization,Total model run time,Avg. 'kernel' inference time per batch,Avg. 'kernel' inference time per image,Avg. model run time per batch,Avg. model run time per image,Overhead per batch,FPS,Peak Memory,Peak Memory Accelerator,Accuracy,Weights Memory,Total kernel run time,Total Overhead
efficientnet_b0,Pruning,24813.59,24.98,24.98,33.08,33.08,9.724321678321676,30.22974607013301,0.54,3.67,37.06,5.588894844055176,23652.199999999997,6952.8899999999985
efficientnet_b0,Distillation,26384.43,27.13,27.13,35.31,35.31,9.7713006993007,28.32058906825262,0.21,4.48,63.36,5.856590270996094,25246.65,6986.48
mnasnet1_0,Base,8509.42,2.4,2.4,10.23,10.23,9.501286713286714,97.75171065493646,0.14,3.94,85.03,4.1704301834106445,7314.450000000001,6793.42
mnasnet1_0,Pruning,8781.01,2.1,2.1,10.45,10.45,10.181132867132868,95.69377990430624,0.14,3.66,78.6,3.8245849609375,7471.749999999999,7279.510000000001
mnasnet1_0,Distillation,9027.67,2.43,2.43,10.89,10.89,10.196111888111888,91.82736455463728,0.14,3.94,81.54,4.109734535217285,7786.35,7290.22
resnet18,Base,8785.79,1.27,1.27,10.34,10.34,11.017818181818184,96.7117988394584,0.14,10.96,89.51,10.106151580810547,7393.099999999999,7877.740000000002
resnet18,Pruning,8038.08,1.09,1.09,9.35,9.35,10.15206993006993,106.951871657754,0.14,9.62,63.64,9.336134910583496,6685.25,7258.73
resnet18,Distillation,8319.85,1.21,1.21,9.86,9.86,10.426153846153843,101.41987829614604,0.14,10.97,85.87,9.941035270690918,7049.9,7454.699999999998
mobilenet_v2,Base,9011.73,1.69,1.69,10.82,10.82,10.91381818181818,92.42144177449168,0.14,2.84,54.69,3.401988983154297,7736.3,7803.379999999998
mobilenet_v2,Pruning,9596.65,1.67,1.67,11.63,11.63,11.751888111888112,85.98452278589853,0.14,2.58,68.39,3.3319292068481445,8315.45,8402.6
mobilenet_v2,Distillation,9697.26,1.75,1.75,11.7,11.7,11.8126013986014,85.47008547008548,0.14,2.84,64.34,3.2358808517456055,8365.5,8446.01
efficientnet_b0,Base,26409.92,27.69,27.69,35.29,35.29,9.246951048951043,28.33663927458204,0.44,4.36,61.82,6.106398582458496,25232.35,6611.569999999996
efficientnet_b0,Pruning,24885.79,24.97,24.97,33.14,33.14,9.835300699300705,30.175015087507543,0.54,3.67,37.06,5.588894844055176,23695.100000000002,7032.240000000003
efficientnet_b0,Distillation,26470.72,27.13,27.13,35.4,35.4,9.891986013986015,28.24858757062147,0.21,4.48,63.36,5.856590270996094,25311.0,7072.77
mnasnet1_0,Base,9039.64,2.39,2.39,10.88,10.88,10.252853146853145,91.91176470588236,0.14,3.94,85.03,4.1704301834106445,7779.200000000001,7330.789999999998
mnasnet1_0,Pruning,8818.77,2.12,2.12,10.43,10.43,10.213944055944058,95.87727708533076,0.14,3.66,78.6,3.8245849609375,7457.45,7302.970000000001
mnasnet1_0,Distillation,9886.9,2.45,2.45,11.9,11.9,11.377832167832167,84.03361344537815,0.14,3.94,81.54,4.109734535217285,8508.5,8135.15
resnet18,Base,7529.9,1.24,1.24,8.82,8.82,9.291328671328673,113.37868480725623,0.14,10.96,89.51,10.106151580810547,6306.3,6643.300000000001
resnet18,Pruning,7867.18,1.06,1.06,9.25,9.25,9.94304895104895,108.10810810810813,0.14,9.62,63.64,9.336134910583496,6613.75,7109.28
resnet18,Distillation,8792.05,1.19,1.19,10.36,10.36,11.106573426573426,96.52509652509652,0.14,10.97,85.87,9.941035270690918,7407.4,7941.2
mobilenet_v2,Base,8111.43,1.71,1.71,9.59,9.59,9.63465734265734,104.2752867570386,0.14,2.84,54.69,3.401988983154297,6856.849999999999,6888.779999999998
mobilenet_v2,Pruning,8148.21,1.63,1.63,9.63,9.63,9.7660979020979,103.84215991692626,0.14,2.58,68.39,3.3319292068481445,6885.450000000001,6982.759999999999
mobilenet_v2,Distillation,8452.28,1.72,1.72,10.16,10.16,10.10137062937063,98.4251968503937,0.14,2.84,64.34,3.2358808517456055,7264.400000000001,7222.4800000000005
efficientnet_b0,Base,26707.27,27.69,27.69,35.78,35.78,9.662825174825176,27.94857462269424,0.44,4.36,61.82,6.106398582458496,25582.7,6908.920000000001
efficientnet_b0,Pruning,24839.97,24.97,24.97,33.08,33.08,9.771216783216786,30.22974607013301,0.54,3.67,37.06,5.588894844055176,23652.199999999997,6986.420000000002
efficientnet_b0,Distillation,26378.44,27.12,27.12,35.31,35.31,9.772923076923076,28.32058906825262,0.21,4.48,63.36,5.856590270996094,25246.65,6987.639999999999
mnasnet1_0,Base,8776.07,2.43,2.43,10.53,10.53,9.844223776223776,94.9667616334283,0.14,3.94,85.03,4.1704301834106445,7528.95,7038.62
mnasnet1_0,Pruning,8307.7,2.1,2.1,9.84,9.84,9.51916083916084,101.6260162601626,0.14,3.66,78.6,3.8245849609375,7035.599999999999,6806.200000000001
mnasnet1_0,Distillation,8733.41,2.4,2.4,10.53,10.53,9.81455944055944,94.9667616334283,0.14,3.94,81.54,4.109734535217285,7528.95,7017.41
