Model,Optimization,Total model run time,Avg. 'kernel' inference time per batch,Avg. 'kernel' inference time per image,Avg. model run time per batch,Avg. model run time per image,Overhead per batch,FPS,Peak Memory,Peak Memory Accelerator,Accuracy,Weights Memory,Total kernel run time,Total Overhead
efficientnet_b0,Distillation,25624.27,27.12,27.12,34.45,34.45,8.71813986013986,29.027576197387518,0.21,4.48,63.36,5.856590270996094,24631.750000000004,6233.47
mnasnet1_0,Base,7522.12,2.4,2.4,8.98,8.98,8.120447552447551,111.358574610245,0.14,3.94,87.41,4.1704301834106445,6420.700000000001,5806.119999999999
mnasnet1_0,Pruning,8762.01,2.17,2.17,10.61,10.61,10.08455944055944,94.2507068803016,0.14,3.66,77.76,3.8245849609375,7586.15,7210.46
mnasnet1_0,Distillation,8110.77,2.44,2.44,9.76,9.76,8.903734265734267,102.45901639344262,0.14,3.94,81.54,4.109734535217285,6978.4,6366.170000000001
resnet18,Base,8415.77,1.28,1.28,10.04,10.04,10.490307692307692,99.601593625498,0.14,10.97,94.69,10.106151580810547,7178.599999999999,7500.57
resnet18,Pruning,7751.63,1.12,1.12,9.15,9.15,9.72144055944056,109.2896174863388,0.14,9.62,64.62,9.336134910583496,6542.25,6950.830000000001
resnet18,Distillation,7672.75,1.25,1.25,9.05,9.05,9.48111888111888,110.49723756906076,0.14,10.97,85.87,9.941035270690918,6470.750000000001,6778.999999999999
mobilenet_v2,Base,7288.53,1.73,1.73,8.6,8.6,8.463748251748251,116.27906976744188,0.14,2.84,64.9,3.401988983154297,6149.0,6051.58
mobilenet_v2,Pruning,8464.42,1.72,1.72,10.14,10.14,10.11834965034965,98.61932938856016,0.14,2.58,68.95,3.3319292068481445,7250.1,7234.62
mobilenet_v2,Distillation,7942.7,1.72,1.72,9.51,9.51,9.388671328671329,105.15247108307044,0.14,2.84,64.34,3.2358808517456055,6799.65,6712.900000000001
efficientnet_b0,Base,25624.12,27.68,27.68,34.36,34.36,8.157930069930067,29.10360884749709,0.44,4.36,63.36,6.106398582458496,24567.399999999998,5832.919999999998
efficientnet_b0,Pruning,23773.14,24.96,24.96,31.82,31.82,8.289146853146853,31.426775612822123,0.54,3.67,59.02,5.588894844055176,22751.3,5926.74
efficientnet_b0,Distillation,25778.78,27.12,27.12,34.54,34.54,8.93423776223776,28.951939779965254,0.21,4.48,63.36,5.856590270996094,24696.1,6387.979999999999
mnasnet1_0,Base,7857.77,2.42,2.42,9.41,9.41,8.569888111888112,106.26992561105207,0.14,3.94,87.41,4.1704301834106445,6728.150000000001,6127.47
mnasnet1_0,Pruning,7516.27,2.11,2.11,8.96,8.96,8.402265734265736,111.60714285714285,0.14,3.66,77.76,3.8245849609375,6406.400000000001,6007.620000000002
mnasnet1_0,Distillation,7800.23,2.41,2.41,9.45,9.45,8.499412587412587,105.82010582010582,0.14,3.94,81.54,4.109734535217285,6756.749999999999,6077.08
resnet18,Base,7309.56,1.19,1.19,8.73,8.73,9.03316083916084,114.5475372279496,0.14,10.97,94.69,10.106151580810547,6241.950000000001,6458.71
resnet18,Pruning,8447.76,1.08,1.08,10.09,10.09,10.73504895104895,99.10802775024776,0.14,9.62,64.62,9.336134910583496,7214.349999999999,7675.5599999999995
resnet18,Distillation,7110.99,1.19,1.19,8.35,8.35,8.75544055944056,119.76047904191616,0.14,10.97,85.87,9.941035270690918,5970.25,6260.14
mobilenet_v2,Base,8355.88,1.78,1.78,9.98,9.98,9.906545454545451,100.2004008016032,0.14,2.84,64.9,3.401988983154297,7135.700000000001,7083.179999999998
mobilenet_v2,Pruning,8135.51,1.66,1.66,9.71,9.71,9.718335664335664,102.98661174047372,0.14,2.58,68.95,3.3319292068481445,6942.650000000001,6948.61
mobilenet_v2,Distillation,7804.16,1.76,1.76,9.3,9.3,9.154909090909092,107.5268817204301,0.14,2.84,64.34,3.2358808517456055,6649.500000000001,6545.76
efficientnet_b0,Base,25451.17,27.68,27.68,34.14,34.14,7.9160419580419585,29.291154071470416,0.44,4.36,63.36,6.106398582458496,24410.100000000002,5659.97
efficientnet_b0,Pruning,23858.03,24.96,24.96,31.9,31.9,8.407874125874123,31.347962382445143,0.54,3.67,59.02,5.588894844055176,22808.5,6011.629999999998
efficientnet_b0,Distillation,25699.84,27.12,27.12,34.31,34.31,8.823832167832169,29.14602156805596,0.21,4.48,63.36,5.856590270996094,24531.65,6309.040000000001
mnasnet1_0,Base,8404.01,2.4,2.4,10.04,10.04,9.35386013986014,99.601593625498,0.14,3.94,87.41,4.1704301834106445,7178.599999999999,6688.01
mnasnet1_0,Pruning,7447.71,2.12,2.12,8.91,8.91,8.296377622377623,112.2334455667789,0.14,3.66,77.76,3.8245849609375,6370.650000000001,5931.910000000001
mnasnet1_0,Distillation,8098.24,2.42,2.42,9.68,9.68,8.90620979020979,103.30578512396694,0.14,3.94,81.54,4.109734535217285,6921.2,6367.94
